filename,iati-activity/iati-identifier[1],iati-activity/transaction,iati-activity/transaction@humanitarian,iati-activity/transaction@ref,iati-activity/transaction/transaction-type[1],iati-activity/transaction/transaction-type[1]@code,iati-activity/transaction/transaction-date[1],iati-activity/transaction/transaction-date[1]@iso-date,iati-activity/transaction/value[1],iati-activity/transaction/value[1]@currency,iati-activity/transaction/value[1]@value-date,iati-activity/transaction/description[1],iati-activity/transaction/provider-org[1],iati-activity/transaction/provider-org[1]@provider-activity-id,iati-activity/transaction/provider-org[1]@ref,iati-activity/transaction/provider-org[1]@type,iati-activity/transaction/receiver-org[1],iati-activity/transaction/receiver-org[1]@receiver-activity-id,iati-activity/transaction/receiver-org[1]@ref,iati-activity/transaction/receiver-org[1]@type,iati-activity/transaction/sector[1],iati-activity/transaction/sector[1]@code,iati-activity/transaction/sector[1]@percentage,iati-activity/transaction/sector[1]@vocabulary,iati-activity/transaction/recipient-country[1],iati-activity/transaction/recipient-country[1]@code,iati-activity/transaction/recipient-country[1]@percentage,iati-activity/transaction/recipient-region[1],iati-activity/transaction/recipient-region[1]@code,iati-activity/transaction/recipient-region[1]@percentage,iati-activity/transaction/recipient-region[1]@vocabulary,iati-activity/transaction/flow-type[1],iati-activity/transaction/flow-type[1]@code,iati-activity/transaction/finance-type[1],iati-activity/transaction/finance-type[1]@code,iati-activity/transaction/aid-type[1],iati-activity/transaction/aid-type[1]@code,iati-activity/transaction/aid-type[1]@vocabulary
drc-activities,DK-CVR-20699310-DK19713,"
      ",,,,1,,2019-01-01,2000000.00,DKK,2019-01-02,"
        ","
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19715,"
      ",,,,11,,2019-03-31,500000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19715,"
      ",,,,4,,2019-03-31,255423,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19715,"
      ",,,,4,,2019-06-30,221448,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19715,"
      ",,,,4,,2019-09-30,263993,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19715,"
      ",,,,4,,2019-12-31,779623,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19715,"
      ",,,,11,,2019-09-30,1131300,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19715,"
      ",,,,4,,2020-03-31,63892,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19720,"
      ",,,,11,,2019-03-31,1750000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19720,"
      ",,,,4,,2019-03-31,544449,,2019-03-31,,"
        ",,,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19720,"
      ",,,,4,,2019-06-30,700545,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19720,"
      ",,,,4,,2019-09-30,651482,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19720,"
      ",,,,11,,2019-06-30,1750000,,2019-06-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19720,"
      ",,,,4,,2019-12-31,1140108,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19720,"
      ",,,,4,,2020-03-31,13910,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19726,"
      ",,,,11,,2019-03-31,2000000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19726,"
      ",,,,11,,2020-03-31,826124,,2020-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19726,"
      ",,,,4,,2019-03-31,580394,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19726,"
      ",,,,4,,2019-06-30,558727,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19726,"
      ",,,,4,,2019-09-30,612582,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19726,"
      ",,,,4,,2019-12-31,1045813,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19726,"
      ",,,,4,,2020-03-31,1898,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,4,,2018-12-31,461,,2018-12-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,4,,2019-03-31,960155,,2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,4,,2019-06-30,570891,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,4,,2019-09-30,396905,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,11,,2019-09-30,1250000,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,4,,2019-12-31,513012,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,4,,2020-03-31,66575,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19741,"
      ",,,,11,,2019-03-31,1250000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19744,"
      ",,,,11,,2019-03-31,1250000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19744,"
      ",,,,11,,2019-09-30,1250000,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19744,"
      ",,,,4,,2019-03-31,209832,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19744,"
      ",,,,4,,2019-06-30,294211,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19744,"
      ",,,,4,,2019-09-30,417612,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19744,"
      ",,,,4,,2019-12-31,959569,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19744,"
      ",,,,4,,2020-03-31,271106,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19843,"
      ",,,,11,,2019-02-14,2000000,,2019-02-14,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19843,"
      ",,,,11,,2019-08-01,2000000,,2019-08-01,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19888,"
      ",,,,11,,2019-09-30,1000000,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19888,"
      ",,,,4,,2019-03-31,493158,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19888,"
      ",,,,4,,2019-06-30,515557,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19888,"
      ",,,,4,,2019-09-30,443970,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19888,"
      ",,,,4,,2019-12-31,505187,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19888,"
      ",,,,11,,2019-03-31,1000000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19888,"
      ",,,,4,,2020-03-31,-925,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,4,,2019-03-31,483493,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,4,,2019-06-30,850317,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,4,,2019-09-30,282496,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,4,,2019-12-31,754066,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,11,,2019-09-30,2000000,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,4,,2020-03-31,81934,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,4,,2020-06-30,63,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19903,"
      ",,,,11,,2019-03-31,2000000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19971,"
      ",,,,11,,2019-09-30,1582517,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19971,"
      ",,,,4,,2019-03-31,204624,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19971,"
      ",,,,4,,2019-06-30,203601,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19971,"
      ",,,,4,,2019-09-30,737686,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19971,"
      ",,,,4,,2019-12-31,665625,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,4,,2019-03-31,401654,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,4,,2019-06-30,568314,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,4,,2019-09-30,455990,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,4,,2019-12-31,1111916,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,11,,2019-12-31,1000,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,4,,2020-03-31,-158220,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,11,,2019-09-30,939922,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19973,"
      ",,,,11,,2019-03-31,939922,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19974,"
      ",,,,11,,2019-09-30,1267483,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19974,"
      ",,,,4,,2019-03-31,243367,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19974,"
      ",,,,4,,2019-06-30,320384,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19974,"
      ",,,,4,,2019-09-30,491386,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19974,"
      ",,,,4,,2019-12-31,968307,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19974,"
      ",,,,4,,2020-03-31,24116,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19976,"
      ",,,,4,,2019-03-31,501094,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19976,"
      ",,,,4,,2019-06-30,592909,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19976,"
      ",,,,4,,2019-09-30,992428,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19976,"
      ",,,,4,,2019-12-31,1800118,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19976,"
      ",,,,11,,2019-03-31,1875000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19976,"
      ",,,,4,,2020-03-31,372289,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19976,"
      ",,,,11,,2019-06-30,1875000,,2019-06-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19977,"
      ",,,,11,,2019-03-31,500000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19977,"
      ",,,,4,,2019-03-31,96051,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19977,"
      ",,,,4,,2019-09-30,134290,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19977,"
      ",,,,4,,2019-12-31,531302,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19977,"
      ",,,,4,,2019-06-30,160816,,2019-06-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19977,"
      ",,,,11,,2019-06-30,500000,,2019-06-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19977,"
      ",,,,4,,2020-03-31,71968,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191007,"
      ",,,,4,,2019-03-31,760966,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191007,"
      ",,,,4,,2019-06-30,1042391,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191007,"
      ",,,,4,,2019-09-30,2699842,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191007,"
      ",,,,4,,2019-12-31,3631330,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191007,"
      ",,,,11,,2019-09-30,3750000,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191007,"
      ",,,,4,,2020-03-31,1330983,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191007,"
      ",,,,11,,2019-03-31,3750000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19742,"
      ",,,,11,,2019-03-31,2500000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19742,"
      ",,,,4,,2019-03-31,441480,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19742,"
      ",,,,4,,2019-06-30,1369080,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19742,"
      ",,,,4,,2019-09-30,1214439,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19742,"
      ",,,,4,,2019-12-31,1909263,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19742,"
      ",,,,4,,2020-03-31,65738,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19742,"
      ",,,,11,,2019-09-30,2500000,,2019-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,4,,2019-03-31,18650,,2019-03-31,,"
        ",,,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,4,,2019-06-30,221677,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,4,,2019-09-30,228298,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,4,,2019-12-31,1031509,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,11,,2019-06-30,4000000,,2019-06-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,4,,2020-03-31,634555,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,4,,2020-06-30,119574,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191239,"
      ",,,,11,,2019-03-31,4000000,,2019-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191790,"
      ",,,,4,,2019-03-31,241067,,2019-03-31,,"
        ",,,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191790,"
      ",,,,4,,2019-06-30,182414,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191790,"
      ",,,,4,,2019-09-30,197060,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191790,"
      ",,,,4,,2019-12-31,1087113,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK191790,"
      ",,,,4,,2020-03-31,9875,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19479,"
      ",,,,4,,2019-03-31,257360,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19479,"
      ",,,,4,,2019-12-31,788932,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19479,"
      ",,,,4,,2020-03-31,21091,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201680,"
      ",,,,11,,2020-03-31,2000000,,2020-03-31,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201680,"
      ",,,,4,,2019-09-30,25753,,2019-09-30,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201680,"
      ",,,,4,,2020-03-31,649829,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201680,"
      ",,,,4,,2020-06-30,756037,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201680,"
      ",,,,4,,2020-09-30,854143,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201680,"
      ",,,,4,,2020-12-31,1477821,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201680,"
      ",,,,11,,2020-09-30,2000000,,2020-09-30,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201681,"
      ",,,,11,,2020-09-30,500000,,2020-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201681,"
      ",,,,4,,2020-09-30,70471,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201681,"
      ",,,,4,,2020-12-31,348200,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201681,"
      ",,,,11,,2020-03-31,500000,,2020-03-31,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201683,"
      ",,,,11,,2020-09-30,1750000,,2020-09-30,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201683,"
      ",,,,4,,2019-03-31,3408,,2019-03-31,,"
        ",,XM-DAC-3-1,10,"
        ",,DK-CVR-20699310,21,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201683,"
      ",,,,4,,2020-03-31,239898,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201683,"
      ",,,,11,,2020-03-31,1750000,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201683,"
      ",,,,4,,2020-06-30,498741,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201683,"
      ",,,,4,,2020-09-30,1308523,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
